,event,event_label,date_value_7,date_value_4,diocese_11,diocese_11_label,province,province_label,map_15,place_13,place_13_label,place_17,place_17_label,map_19,type_labels,time_delta,geometry_15,geometry_19,coords_15,coords_19,distance,distance_log,event_lead_speed
4189,https://g17.dhi-roma.it/resources/event_3288,APOSTOLIC PROVISION 3288,1677-04-15,1677-11-12,https://g17.dhi-roma.it/resources/institution_668,Vercellensis,https://g17.dhi-roma.it/resources/institution_951,Vercelli,POINT (8.423055555555555 45.32555555555555),https://g17.dhi-roma.it/resources/place_698,Vercelli,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,According to the constitution of Pius V.,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",211.0,POINT (8.423055555555555 45.32555555555555),POINT (12.498611111111 41.8975),"(45.32555555555555, 8.423055555555555)","(41.8975, 12.498611111111)",503.1597324040651,6.22090767913983,0.029482974782653222
32,https://g17.dhi-roma.it/resources/event_7060,APOSTOLIC PROVISION 7060,1677-11-15,1678-06-11,https://g17.dhi-roma.it/resources/institution_443,Papiensis,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (9.155 45.185280555556),https://g17.dhi-roma.it/resources/place_435,Pavia,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Liturgical office,rectorship in a parish church,Rectorship",208.0,POINT (9.155 45.185280555556),POINT (12.482777777778 41.893055555556),"(45.185280555556, 9.155)","(41.893055555556, 12.482777777778)",453.92912001045374,6.117941062527842,0.029413178185230007
1915,https://g17.dhi-roma.it/resources/event_7059,APOSTOLIC PROVISION 7059,1677-11-15,1678-06-11,https://g17.dhi-roma.it/resources/institution_443,Papiensis,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (9.155 45.185280555556),https://g17.dhi-roma.it/resources/place_435,Pavia,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",208.0,POINT (9.155 45.185280555556),POINT (12.482777777778 41.893055555556),"(45.185280555556, 9.155)","(41.893055555556, 12.482777777778)",453.92912001045374,6.117941062527842,0.029413178185230007
1940,https://g17.dhi-roma.it/resources/event_4684,APOSTOLIC PROVISION 4684,1622-08-16,1623-02-09,https://g17.dhi-roma.it/resources/institution_69,Aretina,https://g17.dhi-roma.it/resources/institution_842,Firenze,POINT (11.878055555556 43.463055555556),https://g17.dhi-roma.it/resources/place_65,Arezzo,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",177.0,POINT (11.878055555556 43.463055555556),POINT (12.482777777778 41.893055555556),"(43.463055555556, 11.878055555556)","(41.893055555556, 12.482777777778)",181.31086671976368,5.200213053745985,0.02937973476692647
893,https://g17.dhi-roma.it/resources/event_3292,APOSTOLIC PROVISION 3292,1677-04-15,1677-11-13,https://g17.dhi-roma.it/resources/institution_421,Novariensis,https://g17.dhi-roma.it/resources/institution_838,Milano,POINT (8.62 45.45),https://g17.dhi-roma.it/resources/place_414,Novara,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",212.0,POINT (8.62 45.45),POINT (12.498611111111 41.8975),"(45.45, 8.62)","(41.8975, 12.498611111111)",503.4802609366144,6.221544507689266,0.02934690805513805
1466,https://g17.dhi-roma.it/resources/event_7019,APOSTOLIC PROVISION 7019,1677-11-15,1678-06-11,https://g17.dhi-roma.it/resources/institution_222,Cremensis,https://g17.dhi-roma.it/resources/institution_838,Milano,POINT (9.6833333333333 45.366666666667),https://g17.dhi-roma.it/resources/place_215,Crema,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",208.0,POINT (9.6833333333333 45.366666666667),POINT (12.482777777778 41.893055555556),"(45.366666666667, 9.6833333333333)","(41.893055555556, 12.482777777778)",447.12949426941725,6.1028482490118465,0.029340616581787722
2349,https://g17.dhi-roma.it/resources/event_3466,APOSTOLIC PROVISION 3466,1677-08-16,1678-01-31,https://g17.dhi-roma.it/resources/institution_423,Nucerina,https://g17.dhi-roma.it/resources/institution_956,Umbria,POINT (12.783333333333 43.116666666667),https://g17.dhi-roma.it/resources/place_416,Nocera Umbra,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",168.0,POINT (12.783333333333 43.116666666667),POINT (12.482777777778 41.893055555556),"(43.116666666667, 12.783333333333)","(41.893055555556, 12.482777777778)",138.14886408624986,4.928331829013869,0.029335308506034934
2186,https://g17.dhi-roma.it/resources/event_24000,APOSTOLIC PROVISION 24000,1621-08-31,1622-03-30,https://g17.dhi-roma.it/resources/institution_375,Messanensis,https://g17.dhi-roma.it/resources/institution_859,Messina,POINT (15.554166666666667 38.19361111111111),https://g17.dhi-roma.it/resources/place_367,Messina,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Confirmation of agreement,Monastery,Monastic institutions,Office in a monastery,Head of an abbey",211.0,POINT (15.554166666666667 38.19361111111111),POINT (12.482777777778 41.893055555556),"(38.19361111111111, 15.554166666666667)","(41.893055555556, 12.482777777778)",487.1889649382464,6.1886520661766244,0.029330104579036134
2773,https://g17.dhi-roma.it/resources/event_2078,APOSTOLIC PROVISION 2078,1678-01-16,1678-09-19,https://g17.dhi-roma.it/resources/institution_352,Macleviensis,https://g17.dhi-roma.it/resources/institution_827,Tours,POINT (-2.0088888888889 48.647222222222),https://g17.dhi-roma.it/resources/place_344,Saint-Malo,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions",246.0,POINT (-2.0088888888889 48.647222222222),POINT (12.498611111111 41.8975),"(48.647222222222, -2.0088888888889)","(41.8975, 12.498611111111)",1359.8389612108604,7.215121560844609,0.02932976244245776
863,https://g17.dhi-roma.it/resources/event_658,APOSTOLIC PROVISION 658,1622-02-14,1622-10-01,https://g17.dhi-roma.it/resources/institution_277,Gerundensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (2.8166666666667 41.983333333333),https://g17.dhi-roma.it/resources/place_268,Girona,https://g17.dhi-roma.it/resources/place_578,Tusculum,POINT (12.710833333333 41.798333333333),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",229.0,POINT (2.8166666666667 41.983333333333),POINT (12.710833333333 41.798333333333),"(41.983333333333, 2.8166666666667)","(41.798333333333, 12.710833333333)",820.9392601698873,6.710449123974873,0.029303271283733067
234,https://g17.dhi-roma.it/resources/event_4452,APOSTOLIC PROVISION 4452,1622-05-16,1623-01-13,https://g17.dhi-roma.it/resources/institution_143,Calaguritana,https://g17.dhi-roma.it/resources/institution_890,Burgos,POINT (-1.9647222222222 42.303333333333),https://g17.dhi-roma.it/resources/place_138,Calahorra,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",242.0,POINT (-1.9647222222222 42.303333333333),POINT (12.482777777778 41.893055555556),"(42.303333333333, -1.9647222222222)","(41.893055555556, 12.482777777778)",1194.5775435892015,7.085547881853645,0.02927912347873407
1353,https://g17.dhi-roma.it/resources/event_3508,APOSTOLIC PROVISION 3508,1677-07-16,1678-02-14,https://g17.dhi-roma.it/resources/institution_421,Novariensis,https://g17.dhi-roma.it/resources/institution_838,Milano,POINT (8.62 45.45),https://g17.dhi-roma.it/resources/place_414,Novara,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",213.0,POINT (8.62 45.45),POINT (12.482777777778 41.893055555556),"(45.45, 8.62)","(41.893055555556, 12.482777777778)",503.08376879051605,6.220756694584694,0.029205430491007954
1626,https://g17.dhi-roma.it/resources/event_22306,APOSTOLIC PROVISION 22306,1677-09-13,1678-05-21,https://g17.dhi-roma.it/resources/institution_283,Granatensis,https://g17.dhi-roma.it/resources/institution_871,Toledo,POINT (-3.6008333333333 37.178055555556),https://g17.dhi-roma.it/resources/place_274,Granada,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice",250.0,POINT (-3.6008333333333 37.178055555556),POINT (12.482777777778 41.893055555556),"(37.178055555556, -3.6008333333333)","(41.893055555556, 12.482777777778)",1475.6371878341668,7.296845167244324,0.029187380668977296
3127,https://g17.dhi-roma.it/resources/event_7799,APOSTOLIC PROVISION 7799,1621-12-16,1622-07-14,https://g17.dhi-roma.it/resources/institution_412,Neocastrensis,https://g17.dhi-roma.it/resources/institution_855,Reggio-Calabria,POINT (16.316666666667 38.983333333333),https://g17.dhi-roma.it/resources/place_405,Nicastro,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions",210.0,POINT (16.316666666667 38.983333333333),POINT (12.498611111111 41.8975),"(38.983333333333, 16.316666666667)","(41.8975, 12.498611111111)",457.77812634062246,6.126384626430752,0.029173260125860728
155,https://g17.dhi-roma.it/resources/event_7800,APOSTOLIC PROVISION 7800,1621-12-16,1622-07-14,https://g17.dhi-roma.it/resources/institution_412,Neocastrensis,https://g17.dhi-roma.it/resources/institution_855,Reggio-Calabria,POINT (16.316666666667 38.983333333333),https://g17.dhi-roma.it/resources/place_405,Nicastro,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls,chapel and chaplaincy,Liturgical office,church,Church institutions",210.0,POINT (16.316666666667 38.983333333333),POINT (12.498611111111 41.8975),"(38.983333333333, 16.316666666667)","(41.8975, 12.498611111111)",457.77812634062246,6.126384626430752,0.029173260125860728
3388,https://g17.dhi-roma.it/resources/event_7664,APOSTOLIC PROVISION 7664,1621-08-16,1622-03-12,https://g17.dhi-roma.it/resources/institution_556,Tarvisina,https://g17.dhi-roma.it/resources/institution_839,Aquileia,POINT (12.242219444444 45.672219444444),https://g17.dhi-roma.it/resources/place_544,Treviso,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Liturgical office,rectorship in a parish church,Rectorship",208.0,POINT (12.242219444444 45.672219444444),POINT (12.482777777778 41.893055555556),"(45.672219444444, 12.242219444444)","(41.893055555556, 12.482777777778)",420.3410928110127,6.041066507422248,0.02904358897799158
2199,https://g17.dhi-roma.it/resources/event_7663,APOSTOLIC PROVISION 7663,1621-08-16,1622-03-12,https://g17.dhi-roma.it/resources/institution_556,Tarvisina,https://g17.dhi-roma.it/resources/institution_839,Aquileia,POINT (12.242219444444 45.672219444444),https://g17.dhi-roma.it/resources/place_544,Treviso,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Liturgical office,rectorship in a parish church,Rectorship",208.0,POINT (12.242219444444 45.672219444444),POINT (12.482777777778 41.893055555556),"(45.672219444444, 12.242219444444)","(41.893055555556, 12.482777777778)",420.3410928110127,6.041066507422248,0.02904358897799158
180,https://g17.dhi-roma.it/resources/event_7662,APOSTOLIC PROVISION 7662,1621-08-16,1622-03-12,https://g17.dhi-roma.it/resources/institution_556,Tarvisina,https://g17.dhi-roma.it/resources/institution_839,Aquileia,POINT (12.242219444444 45.672219444444),https://g17.dhi-roma.it/resources/place_544,Treviso,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",208.0,POINT (12.242219444444 45.672219444444),POINT (12.482777777778 41.893055555556),"(45.672219444444, 12.242219444444)","(41.893055555556, 12.482777777778)",420.3410928110127,6.041066507422248,0.02904358897799158
2478,https://g17.dhi-roma.it/resources/event_3693,APOSTOLIC PROVISION 3693,1677-11-15,1678-07-06,https://g17.dhi-roma.it/resources/institution_99,Barchinonensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (2.1769444444444 41.3825),https://g17.dhi-roma.it/resources/place_95,Barcelona,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",233.0,POINT (2.1769444444444 41.3825),POINT (12.498611111111 41.8975),"(41.3825, 2.1769444444444)","(41.8975, 12.498611111111)",861.3382885736501,6.758487329205818,0.029006383387149434
3106,https://g17.dhi-roma.it/resources/event_3428,APOSTOLIC PROVISION 3428,1677-06-15,1678-01-10,https://g17.dhi-roma.it/resources/institution_397,Montis Regalis,https://g17.dhi-roma.it/resources/institution_860,Monreale (Sicily),POINT (13.288888888889 38.081666666667),https://g17.dhi-roma.it/resources/place_389,Monreale,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Archpriest,Liturgical office,church,Church institutions",209.0,POINT (13.288888888889 38.081666666667),POINT (12.482777777778 41.893055555556),"(38.081666666667, 13.288888888889)","(41.893055555556, 12.482777777778)",428.75312894673334,6.060881296288467,0.028999432039657737
4206,https://g17.dhi-roma.it/resources/event_3429,APOSTOLIC PROVISION 3429,1677-06-15,1678-01-10,https://g17.dhi-roma.it/resources/institution_397,Montis Regalis,https://g17.dhi-roma.it/resources/institution_860,Monreale (Sicily),POINT (13.288888888889 38.081666666667),https://g17.dhi-roma.it/resources/place_389,Monreale,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",209.0,POINT (13.288888888889 38.081666666667),POINT (12.482777777778 41.893055555556),"(38.081666666667, 13.288888888889)","(41.893055555556, 12.482777777778)",428.75312894673334,6.060881296288467,0.028999432039657737
